25.7.2020 00:00;9549.34;9751.82;9532.79;9710.98;506.544.989.566;0.02
24.7.2020 00:00;9614.85;9650.55;9474.35;9547.91;801.290.509.154;-0.01
23.7.2020 00:00;9537.23;9690.00;9453.38;9617.20;1.041.394.384.743;0.01
22.7.2020 00:00;9395.98;9573.00;9280.80;9539.51;552.076.262.356;0.02
21.7.2020 00:00;9161.77;9442.89;9152.23;9391.25;555.947.430.975;0.02
20.7.2020 00:00;9213.15;9224.73;9128.21;9162.43;306.480.739.401;-0.01
19.7.2020 00:00;9175.70;9243.36;9106.30;9211.99;158.539.916.859;0.00
18.7.2020 00:00;9150.51;9214.63;9122.72;9177.43;135.828.531.978;0.00
17.7.2020 00:00;9134.44;9184.28;9073.53;9156.50;359.349.712.953;0.00
16.7.2020 00:00;9191.00;9217.50;9026.51;9132.87;554.185.389.383;-0.01
15.7.2020 00:00;9256.33;9276.98;9153.38;9190.07;381.004.841.103;-0.01
14.7.2020 00:00;9234.19;9282.08;9095.00;9251.59;447.991.060.569;0.00
13.7.2020 00:00;9304.94;9351.17;9190.49;9233.10;387.517.319.052;-0.01
12.7.2020 00:00;9234.07;9347.76;9153.48;9306.17;203.715.363.045;0.01
11.7.2020 00:00;9291.00;9304.95;9180.00;9238.30;145.316.535.935;0.00
10.7.2020 00:00;9234.91;9318.92;9053.14;9283.53;391.032.678.996;0.01
9.7.2020 00:00;9441.76;9448.50;9157.11;9234.90;457.544.853.951;-0.02
8.7.2020 00:00;9257.21;9479.57;9228.91;9437.16;627.554.666.358;0.02
7.7.2020 00:00;9346.90;9385.81;9201.78;9257.16;470.282.565.367;-0.01
6.7.2020 00:00;9077.18;9376.34;9060.50;9348.22;536.135.284.949;0.03
5.7.2020 00:00;9142.16;9147.37;8905.00;9076.82;306.787.780.852;-0.01
4.7.2020 00:00;9053.87;9196.00;9045.94;9138.52;218.037.237.178;0.01
3.7.2020 00:00;9091.68;9127.11;9027.17;9063.08;351.000.353.809;0.00
2.7.2020 00:00;9230.97;9268.54;8939.00;9092.92;686.604.897.352;-0.02
1.7.2020 00:00;9136.89;9300.00;9089.80;9233.38;432.156.559.235;0.01
30.6.2020 00:00;9187.85;9201.95;9060.00;9132.96;278.163.125.132;-0.01
29.6.2020 00:00;9118.80;9240.36;9014.92;9188.88;494.272.533.003;0.01
28.6.2020 00:00;9008.33;9191.72;8933.06;9118.01;323.185.728.086;0.01
27.6.2020 00:00;9158.13;9189.00;8830.63;9009.30;439.967.602.419;-0.02
26.6.2020 00:00;9237.98;9289.71;9024.61;9158.26;791.238.375.487;-0.01
25.6.2020 00:00;9286.30;9343.49;8989.00;9239.48;870.124.617.460;-0.01
24.6.2020 00:00;9617.88;9666.35;9193.99;9286.06;1.007.257.541.802;-0.04
23.6.2020 00:00;9688.26;9725.30;9571.00;9622.81;486.611.470.545;-0.01
22.6.2020 00:00;9287.89;9798.76;9267.20;9683.12;661.564.540.882;0.04
21.6.2020 00:00;9355.93;9421.26;9271.52;9283.03;143.521.189.641;-0.01
20.6.2020 00:00;9287.60;9400.00;9138.00;9355.46;307.179.384.829;0.01
19.6.2020 00:00;9374.83;9429.99;9225.15;9304.32;530.590.771.910;-0.01
18.6.2020 00:00;9459.82;9478.69;9250.00;9374.78;399.701.284.654;-0.01
17.6.2020 00:00;9530.62;9566.53;9230.32;9461.29;590.236.636.044;-0.01
16.6.2020 00:00;9435.41;9596.31;9374.90;9530.30;686.421.822.439;0.01
15.6.2020 00:00;9329.99;9505.40;8900.00;9435.15;1.176.511.353.390;0.01
14.6.2020 00:00;9478.93;9479.59;9235.01;9329.99;347.725.235.863;-0.02
13.6.2020 00:00;9465.92;9500.00;9345.71;9473.46;293.868.222.067;0.00
12.6.2020 00:00;9265.95;9555.00;9230.00;9463.07;693.413.533.535;0.02
11.6.2020 00:00;9894.32;9981.24;9078.91;9264.26;1.638.944.455.357;-0.07
10.6.2020 00:00;9782.30;10011.40;9578.00;9894.32;710.720.140.335;0.01
9.6.2020 00:00;9786.64;9897.46;9566.81;9776.84;692.279.788.471;0.00
8.6.2020 00:00;9759.04;9813.67;9645.00;9783.00;537.907.801.648;0.00
7.6.2020 00:00;9673.08;9829.31;9356.00;9750.04;676.265.158.822;0.01
6.6.2020 00:00;9616.17;9744.39;9525.76;9669.85;404.726.924.742;0.01
5.6.2020 00:00;9791.00;9856.48;9592.74;9619.99;715.737.095.675;-0.02
4.6.2020 00:00;9668.00;9888.00;9430.00;9791.92;893.876.888.870;0.01
3.6.2020 00:00;9522.52;9699.95;9380.99;9668.99;692.876.322.878;0.01
2.6.2020 00:00;10203.64;10241.26;9135.68;9525.73;2.272.511.942.099;-0.07
1.6.2020 00:00;9444.61;10429.26;9416.50;10203.64;1.210.914.149.664;0.07
31.5.2020 00:00;9705.10;9711.70;9373.96;9446.19;569.799.838.373;-0.03
30.5.2020 00:00;9428.52;9758.27;9326.28;9705.10;678.184.196.225;0.03
29.5.2020 00:00;9581.49;9610.00;9330.00;9421.04;722.677.389.995;-0.02
28.5.2020 00:00;9209.99;9625.01;9105.79;9577.38;1.152.340.889.483;0.04
27.5.2020 00:00;8835.79;9230.21;8810.99;9210.00;686.767.101.935;0.04
26.5.2020 00:00;8903.22;9012.00;8690.00;8840.91;592.300.523.696;-0.01
25.5.2020 00:00;8710.12;8984.16;8630.00;8903.56;891.992.378.955;0.02
24.5.2020 00:00;9183.93;9310.91;8669.00;8718.77;885.547.763.284;-0.05
23.5.2020 00:00;9171.96;9316.12;9084.83;9183.46;347.727.850.858;0.00
22.5.2020 00:00;9062.25;9272.97;8924.91;9171.96;726.128.419.694;0.01
21.5.2020 00:00;9505.61;9573.29;8800.00;9062.47;1.687.982.890.788;-0.05
20.5.2020 00:00;9776.30;9843.87;9100.00;9516.51;1.235.142.817.701;-0.03
19.5.2020 00:00;9730.00;9903.89;9455.05;9787.65;1.214.968.534.917;0.01
18.5.2020 00:00;9672.95;9966.12;9451.20;9721.91;1.236.232.763.823;0.01
17.5.2020 00:00;9377.79;9894.88;9326.53;9665.70;951.579.358.021;0.03
16.5.2020 00:00;9307.43;9590.00;9216.08;9389.07;617.009.609.719;0.01
15.5.2020 00:00;9809.91;9844.66;9112.00;9306.21;1.732.414.460.144;-0.05
14.5.2020 00:00;9323.73;9945.34;9254.85;9793.50;1.993.618.545.561;0.05
13.5.2020 00:00;8816.99;9418.46;8804.47;9315.50;1.276.285.161.682;0.05
12.5.2020 00:00;8574.19;8984.87;8534.97;8825.46;1.401.026.120.550;0.03
11.5.2020 00:00;8740.88;9182.97;8181.00;8571.98;3.446.518.657.226;-0.02
10.5.2020 00:00;9527.31;9565.20;8109.00;8731.17;3.163.942.874.341;-0.09
9.5.2020 00:00;9809.04;9914.00;9515.40;9546.56;1.127.863.371.513;-0.03
8.5.2020 00:00;10008.19;10048.38;9725.00;9801.35;1.920.348.379.461;-0.02
7.5.2020 00:00;9163.63;10074.00;9030.03;10000.00;2.501.290.031.203;0.08
6.5.2020 00:00;9040.00;9417.95;8921.03;9154.32;1.511.094.181.329;0.01
5.5.2020 00:00;8889.24;9120.00;8760.10;9034.85;959.213.446.226;0.02
